<<<<<<< HEAD
Timestamp,LowWaveDn_Avg,HighWaveDn_Avg,NDVI_Avg,Battery Charge,(GDD),
7/1/2025 23:00,0.001869697,0.011667572,0.882820929,13.18721,,
7/1/2025 23:30,0.001864444,0.011655032,0.882990302,13.42029,,
7/2/2025 0:00,0.001859192,0.011642492,0.883159676,13.7088,,
7/2/2025 0:30,0.001853939,0.011629951,0.883329049,13.68581,,
7/2/2025 1:00,0.001848687,0.011617411,0.883498423,13.63487,,
7/2/2025 1:30,0.001843434,0.011604871,0.883667796,13.64283,,
7/2/2025 2:00,0.001838182,0.011592331,0.88383717,13.75006,,
7/2/2025 2:30,0.001832929,0.011579791,0.884006543,13.80148,,
7/2/2025 3:00,0.001827677,0.011567251,0.884175917,14.25049,,
7/2/2025 3:30,0.001822424,0.011554711,0.88434529,14.24134,,
7/2/2025 4:00,0.001817172,0.011542171,0.884514664,14.22903,,
7/2/2025 4:30,0.001811919,0.011529631,0.884684037,14.21197,,
7/2/2025 5:00,0.001806667,0.011517091,0.884853411,14.20525,,
7/2/2025 5:30,0.001801414,0.01150455,0.885022784,14.19873,,
7/2/2025 6:00,0.001796162,0.01149201,0.885192158,14.20282,,
7/2/2025 6:30,0.001790909,0.01147947,0.885361531,14.2012,,
7/2/2025 7:00,0.001785657,0.01146693,0.885530904,14.20179,,
7/2/2025 7:30,0.001780404,0.01145439,0.885700278,14.21683,,
7/2/2025 8:00,0.001775152,0.01144185,0.885869651,13.44538,,
7/2/2025 8:30,0.001769899,0.01142931,0.886039025,13.18193,,
7/2/2025 9:00,0.001764646,0.01141677,0.886208398,13.08321,,
7/2/2025 9:30,0.001759394,0.01140423,0.886377772,13.03749,,
7/2/2025 10:00,0.001754141,0.011391689,0.886547145,13.00698,,
7/2/2025 10:30,0.001748889,0.011379149,0.886716519,12.98371,,
7/2/2025 11:00,0.001743636,0.011366609,0.886885892,12.97218,,
7/2/2025 11:30,0.001738384,0.011354069,0.887055266,12.95901,,
7/2/2025 12:00,0.001733131,0.011341529,0.887224639,12.94201,,
7/2/2025 12:30,0.001727879,0.011328989,0.887394013,12.928,,
7/2/2025 13:00,0.001722626,0.011316449,0.887563386,12.91256,,
7/2/2025 13:30,0.001717374,0.011303909,0.88773276,12.89673,,
7/2/2025 14:00,0.001712121,0.011291369,0.887902133,12.88206,,
7/2/2025 14:30,0.001706869,0.011278829,0.888071507,12.86755,,
7/2/2025 15:00,0.001701616,0.011266288,0.88824088,12.85822,,
7/2/2025 15:30,0.001696364,0.011253748,0.888410254,12.84428,,
7/2/2025 16:00,0.001691111,0.011241208,0.888579627,12.83144,,
7/2/2025 16:30,0.001685859,0.011228668,0.888749001,12.81641,,
7/2/2025 17:00,0.001680606,0.011216128,0.888918374,12.80158,,
7/2/2025 17:30,0.001675354,0.011203588,0.889087747,12.79202,,
7/2/2025 18:00,0.001670101,0.011191048,0.889257121,12.78203,,
7/2/2025 18:30,0.001664849,0.011178508,0.889426494,12.76679,,
7/2/2025 19:00,0.001659596,0.011165968,0.889595868,12.75792,,
7/2/2025 19:30,0.001654343,0.011153427,0.889765241,12.7534,,
7/2/2025 20:00,0.001649091,0.011140887,0.889934615,12.74675,,
7/2/2025 20:30,0.001643838,0.011128347,0.890103988,12.7389,,
7/2/2025 21:00,0.001638586,0.011115807,0.890273362,12.72725,,
7/2/2025 21:30,0.001633333,0.011103267,0.890442735,12.72532,,
7/2/2025 22:00,0.001628081,0.011090727,0.890612109,12.76227,,
7/2/2025 22:30,0.001622828,0.011078187,0.890781482,12.85004,,
7/2/2025 23:00,0.001617576,0.011065647,0.890950856,12.94615,,
7/2/2025 23:30,0.001612323,0.011053107,0.891120229,13.0256,,
7/3/2025 0:00,0.001607071,0.011040567,0.891289603,13.12095,,
7/3/2025 0:30,0.001601818,0.011028026,0.891458976,13.22967,,
7/3/2025 1:00,0.001596566,0.011015486,0.89162835,13.3511,,
7/3/2025 1:30,0.001591313,0.011002946,0.891797723,13.45164,,
7/3/2025 2:00,0.001586061,0.010990406,0.891967097,13.7042,,
7/3/2025 2:30,0.001580808,0.010977866,0.89213647,13.86088,,
7/3/2025 3:00,0.001575556,0.010965326,0.892305844,14.34329,,
7/3/2025 3:30,0.001570303,0.010952786,0.892475217,14.30916,,
7/3/2025 4:00,0.001565051,0.010940246,0.89264459,14.28378,,
7/3/2025 4:30,0.001559798,0.010927706,0.892813964,14.26659,,
7/3/2025 5:00,0.001554545,0.010915165,0.892983337,14.24529,,
7/3/2025 5:30,0.001549293,0.010902625,0.893152711,14.23425,,
7/3/2025 6:00,0.00154404,0.010890085,0.893322084,14.22643,,
7/3/2025 6:30,0.001538788,0.010877545,0.893491458,14.22894,,
7/3/2025 7:00,0.001533535,0.010865005,0.893660831,14.23385,,
7/3/2025 7:30,0.001528283,0.010852465,0.893830205,14.24083,,
7/3/2025 8:00,0.00152303,0.010839925,0.893999578,13.46948,,
7/3/2025 8:30,0.001517778,0.010827385,0.894168952,13.19367,,
7/3/2025 9:00,0.001512525,0.010814845,0.894338325,13.0942,,
7/3/2025 9:30,0.001507273,0.010802305,0.894507699,13.04673,,
7/3/2025 10:00,0.00150202,0.010789764,0.894677072,13.01392,,
7/3/2025 10:30,0.001496768,0.010777224,0.894846446,12.98559,,
7/3/2025 11:00,0.001491515,0.010764684,0.895015819,12.96604,,
7/3/2025 11:30,0.001486263,0.010752144,0.895185193,12.95338,,
7/3/2025 12:00,0.00148101,0.010739604,0.895354566,12.9347,,
7/3/2025 12:30,0.001475758,0.010727064,0.89552394,12.91722,,
7/3/2025 13:00,0.001470505,0.010714524,0.895693313,12.89866,,
7/3/2025 13:30,0.001465253,0.010701984,0.895862687,12.88028,,
7/3/2025 14:00,0.00146,0.010689444,0.89603206,12.86882,,
7/3/2025 14:30,0.001454747,0.010676903,0.896201433,12.85492,,
7/3/2025 15:00,0.001449495,0.010664363,0.896370807,12.84694,,
7/3/2025 15:30,0.001444242,0.010651823,0.89654018,12.83334,,
7/3/2025 16:00,0.00143899,0.010639283,0.896709554,12.81932,,
7/3/2025 16:30,0.001433737,0.010626743,0.896878927,12.80557,,
7/3/2025 17:00,0.001428485,0.010614203,0.897048301,12.79325,,
7/3/2025 17:30,0.001423232,0.010601663,0.897217674,12.78247,,
7/3/2025 18:00,0.00141798,0.010589123,0.897387048,12.77459,,
7/3/2025 18:30,0.001412727,0.010576583,0.897556421,12.76764,,
7/3/2025 19:00,0.001407475,0.010564043,0.897725795,12.75767,,
7/3/2025 19:30,0.001402222,0.010551502,0.897895168,12.74934,,
7/3/2025 20:00,0.00139697,0.010538962,0.898064542,12.74221,,
7/3/2025 20:30,0.001391717,0.010526422,0.898233915,12.73748,,
7/3/2025 21:00,0.001386465,0.010513882,0.898403289,12.73105,,
7/3/2025 21:30,0.001381212,0.010501342,0.898572662,12.7299,,
7/3/2025 22:00,0.00137596,0.010488802,0.898742036,12.77179,,
7/3/2025 22:30,0.001370707,0.010476262,0.898911409,12.87437,,
7/3/2025 23:00,0.001365455,0.010463722,0.899080783,12.96372,,
7/3/2025 23:30,0.001360202,0.010451182,0.899250156,13.0303,,
7/4/2025 0:00,0.00135495,0.010438642,0.89941953,13.13007,,
7/4/2025 0:30,0.001349697,0.010426101,0.899588903,13.24354,,
7/4/2025 1:00,0.001344444,0.010413561,0.899758276,13.36195,,
7/4/2025 1:30,0.001339192,0.010401021,0.89992765,13.49987,,
7/4/2025 2:00,0.001333939,0.010388481,0.900097023,13.83539,,
7/4/2025 2:30,0.001328687,0.010375941,0.900266397,14.11304,,
7/4/2025 3:00,0.001323434,0.010363401,0.90043577,14.30894,,
7/4/2025 3:30,0.001318182,0.010350861,0.900605144,14.28908,,
7/4/2025 4:00,0.001312929,0.010338321,0.900774517,14.26326,,
7/4/2025 4:30,0.001307677,0.010325781,0.900943891,14.21231,,
7/4/2025 5:00,0.001302424,0.01031324,0.901113264,14.17041,,
7/4/2025 5:30,0.001297172,0.0103007,0.901282638,14.20415,,
7/4/2025 6:00,0.001291919,0.01028816,0.901452011,13.9389,,
7/4/2025 6:30,0.001286667,0.01027562,0.901621385,13.664,,
7/4/2025 7:00,0.001281414,0.01026308,0.901790758,13.64567,,
7/4/2025 7:30,0.001276162,0.01025054,0.901960132,13.45811,,
7/4/2025 8:00,0.001270909,0.010238,0.902129505,13.30278,,
7/4/2025 8:30,0.001265657,0.01022546,0.902298879,13.13688,,
7/4/2025 9:00,0.001260404,0.01021292,0.902468252,13.07118,,
7/4/2025 9:30,0.001255152,0.01020038,0.902637626,13.03815,,
7/4/2025 10:00,0.001249899,0.010187839,0.902806999,13.01555,,
7/4/2025 10:30,0.001244646,0.010175299,0.902976373,12.99888,,
7/4/2025 11:00,0.001239394,0.010162759,0.903145746,12.98129,,
7/4/2025 11:30,0.001234141,0.010150219,0.903315119,12.97314,,
7/4/2025 12:00,0.001228889,0.010137679,0.903484493,12.95845,,
7/4/2025 12:30,0.001223636,0.010125139,0.903653866,12.94055,,
7/4/2025 13:00,0.001218384,0.010112599,0.90382324,12.92304,,
7/4/2025 13:30,0.001213131,0.010100059,0.903992613,12.9025,,
7/4/2025 14:00,0.001207879,0.010087519,0.904161987,12.88384,,
7/4/2025 14:30,0.001202626,0.010074978,0.90433136,12.86672,,
7/4/2025 15:00,0.001197374,0.010062438,0.904500734,12.86042,,
7/4/2025 15:30,0.001192121,0.010049898,0.904670107,12.8495,,
7/4/2025 16:00,0.001186869,0.010037358,0.904839481,12.84085,,
7/4/2025 16:30,0.001181616,0.010024818,0.905008854,12.8372,,
7/4/2025 17:00,0.001176364,0.010012278,0.905178228,12.83344,,
7/4/2025 17:30,0.001171111,0.009999738,0.905347601,12.83035,,
7/4/2025 18:00,0.001165859,0.009987198,0.905516975,12.82835,,
7/4/2025 18:30,0.001160606,0.009974658,0.905686348,12.83029,,
7/4/2025 19:00,0.001155354,0.009962118,0.905855722,12.83035,,
7/4/2025 19:30,0.001150101,0.009949577,0.906025095,12.82891,,
7/4/2025 20:00,0.001144849,0.009937037,0.906194469,12.82917,,
7/4/2025 20:30,0.001139596,0.009924497,0.906363842,12.82655,,
7/4/2025 21:00,0.001134343,0.009911957,0.906533216,12.82412,,
7/4/2025 21:30,0.001129091,0.009899417,0.906702589,12.81956,,
7/4/2025 22:00,0.001123838,0.009886877,0.906871962,12.83056,,
7/4/2025 22:30,0.001118586,0.009874337,0.907041336,12.89282,,
7/4/2025 23:00,0.001113333,0.009861797,0.907210709,13.34609,,
7/4/2025 23:30,0.001108081,0.009849257,0.907380083,13.42341,,
7/5/2025 0:00,0.001102828,0.009836716,0.907549456,13.50708,,
7/5/2025 0:30,0.001097576,0.009824176,0.90771883,13.5755,,
7/5/2025 1:00,0.001092323,0.009811636,0.907888203,13.58363,,
7/5/2025 1:30,0.001087071,0.009799096,0.908057577,13.62,,
7/5/2025 2:00,0.001081818,0.009786556,0.90822695,13.90479,,
7/5/2025 2:30,0.001076566,0.009774016,0.908396324,14.25933,,
7/5/2025 3:00,0.001071313,0.009761476,0.908565697,14.27469,,
7/5/2025 3:30,0.001066061,0.009748936,0.908735071,14.26045,,
7/5/2025 4:00,0.001060808,0.009736396,0.908904444,14.06964,,
7/5/2025 4:30,0.001055556,0.009723856,0.909073818,14.05913,,
7/5/2025 5:00,0.001050303,0.009711315,0.909243191,14.22629,,
7/5/2025 5:30,0.001045051,0.009698775,0.909412565,14.21888,,
7/5/2025 6:00,0.001039798,0.009686235,0.909581938,14.20284,,
7/5/2025 6:30,0.001034545,0.009673695,0.909751312,13.95838,,
7/5/2025 7:00,0.001029293,0.009661155,0.909920685,13.52011,,
7/5/2025 7:30,0.00102404,0.009648615,0.910090059,13.3112,,
7/5/2025 8:00,0.001018788,0.009636075,0.910259432,13.14582,,
7/5/2025 8:30,0.001013535,0.009623535,0.910428805,13.08272,,
7/5/2025 9:00,0.001008283,0.009610995,0.910598179,13.05068,,
7/5/2025 9:30,0.00100303,0.009598454,0.910767552,13.02799,,
7/5/2025 10:00,0.000997778,0.009585914,0.910936926,13.00773,,
7/5/2025 10:30,0.000992525,0.009573374,0.911106299,12.99567,,
7/5/2025 11:00,0.000987273,0.009560834,0.911275673,12.97946,,
7/5/2025 11:30,0.00098202,0.009548294,0.911445046,12.96116,,
7/5/2025 12:00,0.000976768,0.009535754,0.91161442,12.94015,,
7/5/2025 12:30,0.000971515,0.009523214,0.911783793,12.92241,,
7/5/2025 13:00,0.000966263,0.009510674,0.911953167,12.90451,,
7/5/2025 13:30,0.00096101,0.009498134,0.91212254,12.8904,,
7/5/2025 14:00,0.000955758,0.009485594,0.912291914,12.8792,,
7/5/2025 14:30,0.000950505,0.009473053,0.912461287,12.87735,,
7/5/2025 15:00,0.000945253,0.009460513,0.912630661,12.87277,,
7/5/2025 15:30,0.00094,0.009447973,0.912800034,12.86572,,
7/5/2025 16:00,0.000934747,0.009435433,0.912969408,12.85762,,
7/5/2025 16:30,0.000929495,0.009422893,0.913138781,12.84704,,
7/5/2025 17:00,0.000924242,0.009410353,0.913308155,12.83945,,
7/5/2025 17:30,0.00091899,0.009397813,0.913477528,12.83051,,
7/5/2025 18:00,0.000913737,0.009385273,0.913646901,12.82589,,
7/5/2025 18:30,0.000908485,0.009372733,0.913816275,12.81642,,
7/5/2025 19:00,0.000903232,0.009360192,0.913985648,12.80722,,
7/5/2025 19:30,0.00089798,0.009347652,0.914155022,12.80071,,
7/5/2025 20:00,0.000892727,0.009335112,0.914324395,12.79399,,
7/5/2025 20:30,0.000887475,0.009322572,0.914493769,12.78726,,
7/5/2025 21:00,0.000882222,0.009310032,0.914663142,12.77958,,
7/5/2025 21:30,0.00087697,0.009297492,0.914832516,12.77283,,
7/5/2025 22:00,0.000871717,0.009284952,0.915001889,12.79749,,
7/5/2025 22:30,0.000866465,0.009272412,0.915171263,12.88216,,
7/5/2025 23:00,0.000861212,0.009259872,0.915340636,12.9668,,
7/5/2025 23:30,0.00085596,0.009247332,0.91551001,13.04661,,
7/6/2025 0:00,0.000850707,0.009234791,0.915679383,13.13494,,
7/6/2025 0:30,0.000845455,0.009222251,0.915848757,13.21996,,
7/6/2025 1:00,0.000840202,0.009209711,0.91601813,13.32069,,
7/6/2025 1:30,0.00083495,0.009197171,0.916187504,13.40988,,
7/6/2025 2:00,0.000829697,0.009184631,0.916356877,13.62855,,
7/6/2025 2:30,0.000824444,0.009172091,0.916526251,13.82859,,
7/6/2025 3:00,0.000819192,0.009159551,0.916695624,14.26467,,
7/6/2025 3:30,0.000813939,0.009147011,0.916864998,14.23519,,
7/6/2025 4:00,0.000808687,0.009134471,0.917034371,14.21327,,
7/6/2025 4:30,0.000803434,0.00912193,0.917203744,14.17854,,
7/6/2025 5:00,0.000798182,0.00910939,0.917373118,14.1635,,
7/6/2025 5:30,0.000792929,0.00909685,0.917542491,14.1482,,
7/6/2025 6:00,0.000787677,0.00908431,0.917711865,14.14359,,
7/6/2025 6:30,0.000782424,0.00907177,0.917881238,14.14109,,
7/6/2025 7:00,0.000777172,0.00905923,0.918050612,14.14338,,
7/6/2025 7:30,0.000771919,0.00904669,0.918219985,14.15421,,
7/6/2025 8:00,0.000766667,0.00903415,0.918389359,13.32019,,
7/6/2025 8:30,0.000761414,0.00902161,0.918558732,13.14649,,
7/6/2025 9:00,0.000756162,0.00900907,0.918728106,13.08418,,
7/6/2025 9:30,0.000750909,0.008996529,0.918897479,13.05473,,
7/6/2025 10:00,0.000745657,0.008983989,0.919066853,13.02622,,
7/6/2025 10:30,0.000740404,0.008971449,0.919236226,13.00413,,
7/6/2025 11:00,0.000735152,0.008958909,0.9194056,12.98406,,
7/6/2025 11:30,0.000729899,0.008946369,0.919574973,12.9641,,
7/6/2025 12:00,0.000724646,0.008933829,0.919744347,12.94511,,
7/6/2025 12:30,0.000719394,0.008921289,0.91991372,12.93138,,
7/6/2025 13:00,0.000714141,0.008908749,0.920083094,12.91536,,
7/6/2025 13:30,0.000708889,0.008896209,0.920252467,12.90098,,
7/6/2025 14:00,0.000703636,0.008883669,0.920421841,12.89208,,
7/6/2025 14:30,0.000698384,0.008871128,0.920591214,12.87842,,
7/6/2025 15:00,0.000693131,0.008858588,0.920760587,12.86403,,
7/6/2025 15:30,0.000687879,0.008846048,0.920929961,12.85141,,
7/6/2025 16:00,0.000682626,0.008833508,0.921099334,12.83889,,
7/6/2025 16:30,0.000677374,0.008820968,0.921268708,12.82688,,
7/6/2025 17:00,0.000672121,0.008808428,0.921438081,12.81505,,
7/6/2025 17:30,0.000666869,0.008795888,0.921607455,12.80824,,
7/6/2025 18:00,0.000661616,0.008783348,0.921776828,12.79858,,
7/6/2025 18:30,0.000656364,0.008770808,0.921946202,12.79085,,
7/6/2025 19:00,0.000651111,0.008758267,0.922115575,12.78443,,
7/6/2025 19:30,0.000645859,0.008745727,0.922284949,12.77658,,
7/6/2025 20:00,0.000640606,0.008733187,0.922454322,12.76939,,
7/6/2025 20:30,0.000635354,0.008720647,0.922623696,12.76415,,
7/6/2025 21:00,0.000630101,0.008708107,0.922793069,12.75581,,
7/6/2025 21:30,0.000624849,0.008695567,0.922962443,12.75684,,
7/6/2025 22:00,0.000619596,0.008683027,0.923131816,12.8035,,
7/6/2025 22:30,0.000614343,0.008670487,0.92330119,12.9409,,
7/6/2025 23:00,0.000609091,0.008657947,0.923470563,13.06432,,
7/6/2025 23:30,0.000603838,0.008645407,0.923639937,13.24318,,
7/7/2025 0:00,0.000598586,0.008632866,0.92380931,13.73853,,
7/7/2025 0:30,0.000593333,0.008620326,0.923978684,14.2825,,
7/7/2025 1:00,0.000588081,0.008607786,0.924148057,14.29448,,
7/7/2025 1:30,0.000582828,0.008595246,0.92431743,14.33131,,
7/7/2025 2:00,0.000577576,0.008582706,0.924486804,14.31943,,
7/7/2025 2:30,0.000572323,0.008570166,0.924656177,14.29553,,
7/7/2025 3:00,0.000567071,0.008557626,0.924825551,14.27938,,
7/7/2025 3:30,0.000561818,0.008545086,0.924994924,14.24848,,
7/7/2025 4:00,0.000556566,0.008532546,0.925164298,14.21436,,
7/7/2025 4:30,0.000551313,0.008520005,0.925333671,14.18841,,
7/7/2025 5:00,0.000546061,0.008507465,0.925503045,14.16879,,
7/7/2025 5:30,0.000540808,0.008494925,0.925672418,14.17931,,
7/7/2025 6:00,0.000535556,0.008482385,0.925841792,14.19291,,
7/7/2025 6:30,0.000530303,0.008469845,0.926011165,13.57805,,
7/7/2025 7:00,0.000525051,0.008457305,0.926180539,13.3561,,
7/7/2025 7:30,0.000519798,0.008444765,0.926349912,13.29739,,
7/7/2025 8:00,0.000514545,0.008432225,0.926519286,13.19396,,
7/7/2025 8:30,0.000509293,0.008419685,0.926688659,13.10322,,
7/7/2025 9:00,0.00050404,0.008407145,0.926858033,13.05896,,
7/7/2025 9:30,0.000498788,0.008394604,0.927027406,13.03934,,
7/7/2025 10:00,0.000493535,0.008382064,0.92719678,13.01737,,
7/7/2025 10:30,0.000488283,0.008369524,0.927366153,12.99868,,
7/7/2025 11:00,0.00048303,0.008356984,0.927535527,12.98369,,
7/7/2025 11:30,0.000477778,0.008344444,0.9277049,12.96843,CUT 2,1968
7/7/2025 12:00,0.0019,0.005361111,0.5627887,12.95471,0.000173336,
7/7/2025 12:30,0.001900045,0.005375048,0.562962036,12.94039,1.39369E-05,
7/7/2025 13:00,0.00190009,0.005388985,0.563135371,12.92385,4.51672E-08,
7/7/2025 13:30,0.001900136,0.005402922,0.563308707,12.91715,,
7/7/2025 14:00,0.001900181,0.005416859,0.563482042,12.90643,,
7/7/2025 14:30,0.001900226,0.005430795,0.563655378,12.89442,,
7/7/2025 15:00,0.001900271,0.005444732,0.563828713,12.88762,,
7/7/2025 15:30,0.001900316,0.005458669,0.564002049,12.87858,,
7/7/2025 16:00,0.001900361,0.005472606,0.564175385,12.87026,,
7/7/2025 16:30,0.001900407,0.005486543,0.56434872,12.85995,,
7/7/2025 17:00,0.001900452,0.00550048,0.564522056,12.85397,,
7/7/2025 17:30,0.001900497,0.005514417,0.564695391,12.84863,,
7/7/2025 18:00,0.001900542,0.005528354,0.564868727,12.83704,,
7/7/2025 18:30,0.001900587,0.00554229,0.565042062,12.82556,,
7/7/2025 19:00,0.001900632,0.005556227,0.565215398,12.81437,,
7/7/2025 19:30,0.001900678,0.005570164,0.565388734,12.80545,,
7/7/2025 20:00,0.001900723,0.005584101,0.565562069,12.7973,,
7/7/2025 20:30,0.001900768,0.005598038,0.565735405,12.79325,,
7/7/2025 21:00,0.001900813,0.005611975,0.56590874,12.79064,,
7/7/2025 21:30,0.001900858,0.005625912,0.566082076,12.78428,,
7/7/2025 22:00,0.001900903,0.005639849,0.566255411,12.78947,,
7/7/2025 22:30,0.001900949,0.005653785,0.566428747,12.82809,,
7/7/2025 23:00,0.001900994,0.005667722,0.566602083,12.93537,,
7/7/2025 23:30,0.001901039,0.005681659,0.566775418,13.1764,,
7/8/2025 0:00,0.001901084,0.005695596,0.566948754,13.17615,,
7/8/2025 0:30,0.001901129,0.005709533,0.567122089,13.29755,,
7/8/2025 1:00,0.001901174,0.00572347,0.567295425,13.5735,,
7/8/2025 1:30,0.00190122,0.005737407,0.56746876,13.73848,,
7/8/2025 2:00,0.001901265,0.005751344,0.567642096,14.06764,,
7/8/2025 2:30,0.00190131,0.005765281,0.567815432,13.93901,,
7/8/2025 3:00,0.001901355,0.005779217,0.567988767,13.94699,,
7/8/2025 3:30,0.0019014,0.005793154,0.568162103,14.00866,,
7/8/2025 4:00,0.001901445,0.005807091,0.568335438,14.30132,,
7/8/2025 4:30,0.001901491,0.005821028,0.568508774,14.27379,,
7/8/2025 5:00,0.001901536,0.005834965,0.568682109,14.20524,,
7/8/2025 5:30,0.001901581,0.005848902,0.568855445,14.16224,,
7/8/2025 6:00,0.001901626,0.005862839,0.56902878,14.14686,,
7/8/2025 6:30,0.001901671,0.005876776,0.569202116,13.82284,,
7/8/2025 7:00,0.001901716,0.005890712,0.569375452,13.63692,,
7/8/2025 7:30,0.001901762,0.005904649,0.569548787,13.40206,,
7/8/2025 8:00,0.001901807,0.005918586,0.569722123,13.23635,,
7/8/2025 8:30,0.001901852,0.005932523,0.569895458,13.11965,,
7/8/2025 9:00,0.001901897,0.00594646,0.570068794,13.06819,,
7/8/2025 9:30,0.001901942,0.005960397,0.570242129,13.04276,,
7/8/2025 10:00,0.001901987,0.005974334,0.570415465,13.02739,,
7/8/2025 10:30,0.001902033,0.005988271,0.570588801,13.00969,,
7/8/2025 11:00,0.001902078,0.006002207,0.570762136,12.99123,,
7/8/2025 11:30,0.001902123,0.006016144,0.570935472,12.97754,,
7/8/2025 12:00,0.001902168,0.006030081,0.571108807,12.95925,,
7/8/2025 12:30,0.001902213,0.006044018,0.571282143,12.93869,,
7/8/2025 13:00,0.001902258,0.006057955,0.571455478,12.91604,,
7/8/2025 13:30,0.001902304,0.006071892,0.571628814,12.9036,,
7/8/2025 14:00,0.001902349,0.006085829,0.57180215,12.88887,,
7/8/2025 14:30,0.001902394,0.006099766,0.571975485,12.87696,,
7/8/2025 15:00,0.001902439,0.006113702,0.572148821,12.87324,,
7/8/2025 15:30,0.001902484,0.006127639,0.572322156,12.86839,,
7/8/2025 16:00,0.001902529,0.006141576,0.572495492,12.86144,,
7/8/2025 16:30,0.001902575,0.006155513,0.572668827,12.85212,,
7/8/2025 17:00,0.00190262,0.00616945,0.572842163,12.84505,,
7/8/2025 17:30,0.001902665,0.006183387,0.573015499,12.83976,,
7/8/2025 18:00,0.00190271,0.006197324,0.573188834,12.8296,,
7/8/2025 18:30,0.001902755,0.006211261,0.57336217,12.818,,
7/8/2025 19:00,0.0019028,0.006225198,0.573535505,12.80985,,
7/8/2025 19:30,0.001902846,0.006239134,0.573708841,12.80254,,
7/8/2025 20:00,0.001902891,0.006253071,0.573882176,12.79527,,
7/8/2025 20:30,0.001902936,0.006267008,0.574055512,12.78938,,
7/8/2025 21:00,0.001902981,0.006280945,0.574228848,12.78805,,
7/8/2025 21:30,0.001903026,0.006294882,0.574402183,12.77839,,
7/8/2025 22:00,0.001903071,0.006308819,0.574575519,12.78728,,
7/8/2025 22:30,0.001903117,0.006322756,0.574748854,12.85718,,
7/8/2025 23:00,0.001903162,0.006336693,0.57492219,12.94956,,
7/8/2025 23:30,0.001903207,0.006350629,0.575095525,13.05046,,
7/9/2025 0:00,0.001903252,0.006364566,0.575268861,13.5265,,
7/9/2025 0:30,0.001903297,0.006378503,0.575442197,13.51496,,
7/9/2025 1:00,0.001903342,0.00639244,0.575615532,13.50855,,
7/9/2025 1:30,0.001903388,0.006406377,0.575788868,13.55716,,
7/9/2025 2:00,0.001903433,0.006420314,0.575962203,13.73398,,
7/9/2025 2:30,0.001903478,0.006434251,0.576135539,13.89625,,
7/9/2025 3:00,0.001903523,0.006448188,0.576308874,14.22337,,
7/9/2025 3:30,0.001903568,0.006462124,0.57648221,14.23867,,
7/9/2025 4:00,0.001903613,0.006476061,0.576655546,14.24369,,
7/9/2025 4:30,0.001903659,0.006489998,0.576828881,14.24176,,
7/9/2025 5:00,0.001903704,0.006503935,0.577002217,14.2586,,
7/9/2025 5:30,0.001903749,0.006517872,0.577175552,14.28017,,
7/9/2025 6:00,0.001903794,0.006531809,0.577348888,14.28267,,
7/9/2025 6:30,0.001903839,0.006545746,0.577522223,14.3084,,
7/9/2025 7:00,0.001903884,0.006559683,0.577695559,14.32583,,
7/9/2025 7:30,0.00190393,0.00657362,0.577868895,14.35007,,
7/9/2025 8:00,0.001903975,0.006587556,0.57804223,13.35879,,
7/9/2025 8:30,0.00190402,0.006601493,0.578215566,13.14886,,
7/9/2025 9:00,0.001904065,0.00661543,0.578388901,13.07367,,
7/9/2025 9:30,0.00190411,0.006629367,0.578562237,13.03705,,
7/9/2025 10:00,0.001904155,0.006643304,0.578735572,13.01217,,
7/9/2025 10:30,0.001904201,0.006657241,0.578908908,12.98707,,
7/9/2025 11:00,0.001904246,0.006671178,0.579082243,12.96531,,
7/9/2025 11:30,0.001904291,0.006685115,0.579255579,12.94365,,
7/9/2025 12:00,0.001904336,0.006699051,0.579428915,12.92134,,
7/9/2025 12:30,0.001904381,0.006712988,0.57960225,12.89507,,
7/9/2025 13:00,0.001904426,0.006726925,0.579775586,12.87888,,
7/9/2025 13:30,0.001904472,0.006740862,0.579948921,12.85903,,
7/9/2025 14:00,0.001904517,0.006754799,0.580122257,12.8399,,
7/9/2025 14:30,0.001904562,0.006768736,0.580295592,12.82404,,
7/9/2025 15:00,0.001904607,0.006782673,0.580468928,12.81089,,
7/9/2025 15:30,0.001904652,0.00679661,0.580642264,12.7977,,
7/9/2025 16:00,0.001904697,0.006810546,0.580815599,12.78934,,
7/9/2025 16:30,0.001904743,0.006824483,0.580988935,12.78215,,
7/9/2025 17:00,0.001904788,0.00683842,0.58116227,12.76905,,
7/9/2025 17:30,0.001904833,0.006852357,0.581335606,12.75602,,
7/9/2025 18:00,0.001904878,0.006866294,0.581508941,12.74331,,
7/9/2025 18:30,0.001904923,0.006880231,0.581682277,12.73259,,
7/9/2025 19:00,0.001904968,0.006894168,0.581855613,12.72486,,
7/9/2025 19:30,0.001905014,0.006908105,0.582028948,12.71913,,
7/9/2025 20:00,0.001905059,0.006922042,0.582202284,12.711,,
7/9/2025 20:30,0.001905104,0.006935978,0.582375619,12.70435,,
7/9/2025 21:00,0.001905149,0.006949915,0.582548955,12.69778,,
7/9/2025 21:30,0.001905194,0.006963852,0.58272229,12.69159,,
7/9/2025 22:00,0.001905239,0.006977789,0.582895626,12.71203,,
7/9/2025 22:30,0.001905285,0.006991726,0.583068962,12.80856,,
7/9/2025 23:00,0.00190533,0.007005663,0.583242297,12.90011,,
7/9/2025 23:30,0.001905375,0.0070196,0.583415633,12.98544,,
